Finished setup, waiting to start, PID: p:0.02 i(x100):0.00 d(x10):1.00 iCap:10000
UPLoading
1.10 4.00 2.00 10.00 5.00 1.00 0.00 
DOWNSLOPE11480 x:0.09 y:0.25 z:1.09 acc:1.12 inst:6.30 dt:5
DOWNSLOPE11486 x:0.09 y:0.25 z:1.09 acc:1.12 inst:6.28 dt:6
DOWNSLOPE11491 x:0.09 y:0.25 z:1.09 acc:1.12 inst:6.27 dt:5
DOWNSLOPE11496 x:0.09 y:0.28 z:1.08 acc:1.12 inst:6.26 dt:5
DOWNSLOPE11501 x:0.09 y:0.28 z:1.08 acc:1.12 inst:6.25 dt:5
DOWNSLOPE11506 x:0.09 y:0.28 z:1.08 acc:1.12 inst:6.24 dt:5
DOWNSLOPE11511 x:0.09 y:0.28 z:1.08 acc:1.12 inst:6.22 dt:5
DOWNSLOPE11516 x:0.09 y:0.28 z:1.08 acc:1.12 inst:6.21 dt:5
DOWNSLOPE11522 x:0.08 y:0.26 z:1.08 acc:1.12 inst:6.20 dt:6
DOWNSLOPE11527 x:0.08 y:0.26 z:1.08 acc:1.12 inst:6.18 dt:5
DOWNSLOPE11533 x:0.08 y:0.26 z:1.08 acc:1.12 inst:6.17 dt:6
DOWNSLOPE11538 x:0.08 y:0.26 z:1.08 acc:1.12 inst:6.15 dt:5
DOWNSLOPE11543 x:0.08 y:0.26 z:1.08 acc:1.12 inst:6.14 dt:5
DOWNSLOPE11548 x:0.07 y:0.25 z:1.08 acc:1.11 inst:6.13 dt:5
DOWNSLOPE11553 x:0.07 y:0.25 z:1.08 acc:1.11 inst:6.12 dt:5
DOWNSLOPE11558 x:0.07 y:0.25 z:1.08 acc:1.11 inst:6.11 dt:5
DOWNSLOPE11563 x:0.07 y:0.25 z:1.08 acc:1.11 inst:6.09 dt:5
DOWNSLOPE11569 x:0.06 y:0.26 z:1.07 acc:1.10 inst:6.08 dt:6
DOWNSLOPE11574 x:0.06 y:0.26 z:1.07 acc:1.10 inst:6.07 dt:5
DOWNSLOPE11579 x:0.06 y:0.26 z:1.07 acc:1.10 inst:6.05 dt:5
DOWNSLOPE11584 x:0.06 y:0.26 z:1.07 acc:1.10 inst:6.04 dt:5
DOWNSLOPE11589 x:0.06 y:0.26 z:1.07 acc:1.10 inst:6.03 dt:5
DOWNSLOPE11594 x:0.08 y:0.25 z:1.08 acc:1.11 inst:6.02 dt:5
DOWNSLOPE11599 x:0.08 y:0.25 z:1.08 acc:1.11 inst:6.00 dt:5
DOWNSLOPE11604 x:0.08 y:0.25 z:1.08 acc:1.11 inst:5.99 dt:5
DOWNSLOPE11609 x:0.08 y:0.25 z:1.08 acc:1.11 inst:5.98 dt:5
DOWNSLOPE11616 x:0.08 y:0.25 z:1.08 acc:1.11 inst:5.96 dt:7
DOWNSLOPE11621 x:0.08 y:0.25 z:1.08 acc:1.11 inst:5.95 dt:5
DOWNSLOPE11626 x:0.08 y:0.25 z:1.08 acc:1.11 inst:5.94 dt:5
DOWNSLOPE11631 x:0.08 y:0.25 z:1.08 acc:1.11 inst:5.92 dt:5
DOWNSLOPE11636 x:0.08 y:0.25 z:1.08 acc:1.11 inst:5.91 dt:5
DOWNSLOPE11641 x:0.08 y:0.25 z:1.08 acc:1.11 inst:5.90 dt:5
DOWNSLOPE11646 x:0.07 y:0.25 z:1.07 acc:1.10 inst:5.89 dt:5
DOWNSLOPE11651 x:0.07 y:0.25 z:1.07 acc:1.10 inst:5.87 dt:5
DOWNSLOPE11657 x:0.07 y:0.25 z:1.07 acc:1.10 inst:5.86 dt:6
DOWNSLOPE11662 x:0.07 y:0.25 z:1.07 acc:1.10 inst:5.85 dt:5
DOWNSLOPE11667 x:0.06 y:0.23 z:1.06 acc:1.09 inst:5.83 dt:5
DOWNSLOPE11672 x:0.06 y:0.23 z:1.06 acc:1.09 inst:5.82 dt:5
DOWNSLOPE11677 x:0.06 y:0.23 z:1.06 acc:1.09 inst:5.81 dt:5
DOWNSLOPE11682 x:0.06 y:0.23 z:1.06 acc:1.09 inst:5.80 dt:5
DOWNSLOPE11687 x:0.06 y:0.23 z:1.06 acc:1.09 inst:5.78 dt:5
DOWNSLOPE11693 x:0.05 y:0.22 z:1.07 acc:1.09 inst:5.77 dt:6
DOWNSLOPE11699 x:0.05 y:0.22 z:1.07 acc:1.09 inst:5.75 dt:6
DOWNSLOPE11704 x:0.05 y:0.22 z:1.07 acc:1.09 inst:5.74 dt:5
DOWNSLOPE11709 x:0.05 y:0.22 z:1.07 acc:1.09 inst:5.73 dt:5
DOWNSLOPE11714 x:0.05 y:0.22 z:1.07 acc:1.09 inst:5.72 dt:5
DOWNSLOPE11719 x:0.05 y:0.25 z:1.05 acc:1.09 inst:5.70 dt:5
DOWNSLOPE11724 x:0.05 y:0.25 z:1.05 acc:1.09 inst:.25 z:1.05 acc:1.09 inst:5.67 dt:5
DOWNSLOPE11740 x:0.05 y:0.25 z:1.05 acc:1.09 inst:5.65 dt:6
DOWNSLOPE11745 x:0.03 y:0.26 z:1.08 acc:1.11 inst:5.64 dt:5
DOWNSLOPE11750 x:0.03 y:0.26 z:1.085.69 dt:5
DOWNSLOPE11729 x:0.05 y:0.25 z:1.05 acc:1.09 inst:5.68 dt:5
DOWNSLOPE11734 x:0.05 y:0 acc:1.11 inst:5.63 dt:5
DOWNSLOPE11755 x:0.03 y:0.26 z:1.08 acc:1.11 inst:5.61 dt:5
DOWNSLOPE11760 x:0.03 y:0.26 z:1.08 acc:1.11 inst:5.60 dt:5
DOWNSLOPE11766 x:0.04 y:0.24 z:1.08 acc:1.10 inst:5.59 dt:6
DOWNSLOPE11770 x:0.04 y:0.24 z:1.08 acc:1.10 inst:5.58 dt:4
DOWNSLOPE11776 x:0.04 y:0.24 z:1.08 acc:1.10 inst:5.56 dt:6
DOWNSLOPE11782 x:0.04 y:0.24 z:1.08 acc:1.10 inst:5.55 dt:6
DOWNSLOPE11787 x:0.04 y:0.24 z:1.08 acc:1.10 inst:5.53 dt:5
DOWNSLOPE11792 x:0.06 y:0.24 z:1.08 acc:1.11 inst:5.52 dt:5
DOWNSLOPE11797 x:0.06 y:0.24 z:1.08 acc:1.11 inst:5.51 dt:5
DOWNSLOPE11802 x:0.06 y:0.24 z:1.08 acc:1.11 inst:5.50 dt:5
DOWNSLOPE11807 x:0.06 y:0.24 z:1.08 acc:1.11 inst:5.48 dt:5
DOWNSLOPE11812 x:0.06 y:0.24 z:1.08 acc:1.11 inst:5.47 dt:5
DOWNSLOPE11817 x:0.08 y:0.24 z:1.11 acc:1.14 inst:5.46 dt:5
DOWNSLOPE11822 x:0.08 y:0.24 z:1.11 acc:1.14 inst:5.45 dt:5
DOWNSLOPE11828 x:0.08 y:0.24 z:1.11 acc:1.14 inst:5.43 dt:6
DOWNSLOPE11833 x:0.08 y:0.24 z:1.11 acc:1.14 inst:5.42 dt:5
DOWNSLOPE11838 x:0.07 y:0.24 z:1.12 acc:1.15 inst:5.41 dt:5
DOWNSLOPE11843 x:0.07 y:0.24 z:1.12 acc:1.15 inst:5.39 dt:5
DOWNSLOPE11848 x:0.07 y:0.24 z:1.12 acc:1.15 inst:5.38 dt:5
DOWNSLOPE11853 x:0.07 y:0.24 z:1.12 acc:1.15 inst:5.37 dt:5
DOWNSLOPE11859 x:0.07 y:0.24 z:1.12 acc:1.15 inst:5.35 dt:6
DOWNSLOPE11864 x:0.07 y:0.22 z:1.08 acc:1.11 inst:5.34 dt:5
DOWNSLOPE11870 x:0.07 y:0.22 z:1.08 acc:1.11 inst:5.33 dt:6
DOWNSLOPE11875 x:0.07 y:0.22 z:1.08 acc:1.11 inst:5.31 dt:5
DOWNSLOPE11880 x:0.07 y:0.22 z:1.08 acc:1.11 inst:5.30 dt:5
DOWNSLOPE11885 x:0.07 y:0.22 z:1.08 acc:1.11 inst:5.29 dt:5
DOWNSLOPE11890 x:0.07 y:0.22 z:1.08 acc:1.10 inst:5.28 dt:5
DOWNSLOPE11895 x:0.07 y:0.22 z:1.08 acc:1.10 inst:5.26 dt:5
DOWNSLOPE11900 x:0.07 y:0.22 z:1.08 acc:1.10 inst:5.25 dt:5
DOWNSLOPE11905 x:0.07 y:0.22 z:1.08 acc:1.10 inst:5.24 dt:5
DOWNSLOPE11911 x:0.07 y:0.22 z:1.08 acc:1.10 inst:5.22 dt:6
DOWNSLOPE11916 x:0.07 y:0.22 z:1.08 acc:1.10 inst:5.21 dt:5
DOWNSLOPE11921 x:0.07 y:0.22 z:1.08 acc:1.10 inst:5.20 dt:5
DOWNSLOPE11926 x:0.07 y:0.22 z:1.08 acc:1.10 inst:5.19 dt:5
DOWNSLOPE11931 x:0.07 y:0.22 z:1.08 acc:1.10 inst:5.17 dt:5
DOWNSLOPE11937 x:0.06 y:0.22 z:1.08 acc:1.10 inst:5.16 dt:6
DOWNSLOPE11942 x:0.06 y:0.22 z:1.08 acc:1.10 inst:5.15 dt:5
DOWNSLOPE11947 x:0.06 y:0.22 z:1.08 acc:1.10 inst:5.13 dt:5
DOWNSLOPE11953 x:0.06 y:0.22 z:1.08 acc:1.10 inst:5.12 dt:6
DOWNSLOPE11958 x:0.06 y:0.22 z:1.08 acc:1.10 inst:5.11 dt:5
DOWNSLOPE11963 x:0.07 y:0.22 z:1.07 acc:1.10 inst:5.09 dt:5
DOWNSLOPE11968 x:0.07 y:0.22 z:1.07 acc:1.10 inst:5.08 dt:5
DOWNSLOPE11973 x:0.07 y:0.22 z:1.07 acc:1.10 inst:5.07 dt:5
DOWNSLOPE11978 x:0.07 y:0.22 z:1.07 acc:1.10 inst:5.06 dt:5
DOWNSLOPE11983 x:0.08 y:0.23 z:1.06 acc:1.09 inst:5.04 dt:5
DOWNSLOPE11988 x:0.08 y:0.23 z:1.06 acc:1.09 inst:5.03 dt:5
DOWNSLOPE11993 x:0.08 y:0.23 z:1.06 acc:1.09 inst:5.02 dt:5
DOWNSLOPE11999 x:0.08 y:0.23 z:1.06 acc:1.09 inst:5.00 dt:6
DOWNSLOPE12004 x:0.08 y:0.23 z:1.06 acc:1.09 inst:4.99 dt:5
DOWNSLOPE12010 x:0.09 y:0.23 z:1.06 acc:1.09 inst:4.99 dt:6
DOWNSLOPE12014 x:0.09 y:0.23 z:1.06 acc:1.09 inst:4.98 dt:4
DOWNSLOPE12019 x:0.09 y:0.23 z:1.06 acc:1.09 inst:4.97 dt:5
DOWNSLOPE12025 x:0.09 y:0.23 z:1.06 acc:1.09 inst:4.97 dt:6
DOWNSLOPE12030 x:0.09 y:0.23 z:1.06 acc:1.09 inst:4.96 dt:5
DOWNSLOPE12035 x:0.09 y:0.23 z:1.07 acc:1.09 inst:4.95 dt:5
DOWNSLOPE12041 x:0.09 y:0.23 z:1.07 acc:1.09 inst:4.95 dt:6
DOWNSLOPE12046 x:0.09 y:0.23 z:1.07 acc:1.09 inst:4.94 dt:5
DOWNSLOPE12051 x:0.09 y:0.23 z:1.07 acc:1.09 inst:4.93 dt:5
DOWNSLOPE12056 x:0.08 y:0.24 z:1.07 acc:1.10 inst:4.93 dt:5
DOWNSLOPE12061 x:0.08 y:0.24 z:1.07 acc:1.10 inst:4.92 dt:5
DOWNSLOPE12066 x:0.08 y:0.24 z:1.07 acc:1.10 inst:4.91 dt:5
DOWNSLOPE12071 x:0.08 y:0.24 z:1.07 acc:1.10 inst:4.91 dt:5
DOWNSLOPE12076 x:0.08 y:0.24 z:1.07 acc:1.10 inst:4.90 dt:5
DOWNSLOPE12082 x:0.06 y:0.23 z:1.06 acc:1.09 inst:4.89 dt:6
DOWNSLOPE12087 x:0.06 y:0.23 z:1.06 acc:1.09 inst:4.88 dt:5
DOWNSLOPE12092 x:0.06 y:0.23 z:1.06 acc:1.09 inst:4.88 dt:5
DOWNSLOPE12097 x:0.06 y:0.23 z:1.06 acc:1.09 inst:4.87 dt:5
DOWNSLOPE12103 x:0.06 y:0.23 z:1.06 acc:1.09 inst:4.86 dt:6
DOWNSLOPE12108 x:0.05 y:0.21 z:1.06 acc:1.09 inst:4.86 dt:5
DOWNSLOPE12113 x:0.05 y:0.21 z:1.06 acc:1.09 inst:4.85 dt:5
DOWNSLOPE12118 x:0.05 y:0.21 z:1.06 acc:1.09 inst:4.84 dt:5
DOWNSLOPE12124 x:0.05 y:0.21 z:1.06 acc:1.09 inst:4.83 dt:6
DOWNSLOPE12129 x:0.06 y:0.19 z:1.07 acc:1.08 inst:4.83 dt:5
DOWNSLOPE12134 x:0.06 y:0.19 z:1.07 acc:1.08 inst:4.82 dt:5
DOWNSLOPE12139 x:0.06 y:0.19 z:1.07 acc:1.08 inst:4.81 dt:5
DOWNSLOPE12144 x:0.06 y:0.19 z:1.07 acc:1.08 inst:4.81 dt:5
DOWNSLOPE12149 x:0.06 y:0.19 z:1.07 acc:1.08 inst:4.80 dt:5
DOWNSLOPE12154 x:0.06 y:0.18 z:1.06 acc:1.08 inst:4.79 dt:5
DOWNSLOPE12159 x:0.06 y:0.18 z:1.06 acc:1.08 inst:4.79 dt:5
DOWNSLOPE12164 x:0.06 y:0.18 z:1.06 acc:1.08 inst:4.78 dt:5
DOWNSLOPE12170 x:0.06 y:0.18 z:1.06 acc:1.08 inst:4.77 dt:6
DOWNSLOPE12175 x:0.06 y:0.18 z:1.06 acc:1.08 inst:4.77 dt:5
DOWNSLOPE12181 x:0.04 y:0.19 z:1.12 acc:1.14 inst:4.76 dt:6
DOWNSLOPE12186 x:0.04 y:0.19 z:1.12 acc:1.14 inst:4.75 dt:5
DOWNSLOPE12191 x:0.04 y:0.19 z:1.12 acc:1.14 inst:4.75 dt:5
DOWNSLOPE12196 x:0.04 y:0.19 z:1.12 acc:1 z:1.11 acc:1.13 inst:4.73 dt:5
DOWNSLOPE12206 x:0.06 y:0.21 z:1.11 acc:1.13 inst:4.73 dt:5
DOWNSLOPE12212 x:0.06 y:0.21 z:1.11 acc:1.13 inst:4.72 dt:6
DOWNSLOPE12217 x:0.06 y:0.21 z:1.11 acc:1.13 inst:4.71 dt:5
DOWNSLOPE12222 x:0.06 y:0.21 z:1.11 acc:1.13 inst:4.70 dt:5
DOWNSLOPE12227 x:0.08 y:0.21 z:1.09 acc:1.11 inst:4.70 dt:5.14 inst:4.74 dt:5
DOWNSLOPE12201 x:0.06 y:0.21
DOWNSLOPE12232 x:0.08 y:0.21 z:1.09 acc:1.11 inst:4.69 dt:5
DOWNSLOPE12237 x:0.08 y:0.21 z:1.09 acc:1.11 inst:4.68 dt:5
DOWNSLOPE12242 x:0.08 y:0.21 z:1.09 acc:1.11 inst:4.68 dt:5
DOWNSLOPE12247 x:0.08 y:0.21 z:1.09 acc:1.11 inst:4.67 dt:5
DOWNSLOPE12254 x:0.09 y:0.23 z:1.08 acc:1.10 inst:4.66 dt:7
DOWNSLOPE12258 x:0.09 y:0.23 z:1.08 acc:1.10 inst:4.66 dt:4
DOWNSLOPE12263 x:0.09 y:0.23 z:1.08 acc:1.10 inst:4.65 dt:5
DOWNSLOPE12269 x:0.09 y:0.23 z:1.08 acc:1.10 inst:4.64 dt:6
DOWNSLOPE12274 x:0.09 y:0.23 z:1.08 acc:1.10 inst:4.63 dt:5
DOWNSLOPE12279 x:0.09 y:0.20 z:1.09 acc:1.11 inst:4.63 dt:5
DOWNSLOPE12284 x:0.09 y:0.20 z:1.09 acc:1.11 inst:4.62 dt:5
DOWNSLOPE12289 x:0.09 y:0.20 z:1.09 acc:1.11 inst:4.61 dt:5
DOWNSLOPE12295 x:0.09 y:0.20 z:1.09 acc:1.11 inst:4.61 dt:6
DOWNSLOPE12300 x:0.09 y:0.19 z:1.09 acc:1.11 inst:4.60 dt:5
DOWNSLOPE12305 x:0.09 y:0.19 z:1.09 acc:1.11 inst:4.59 dt:5
DOWNSLOPE12310 x:0.09 y:0.19 z:1.09 acc:1.11 inst:4.59 dt:5
DOWNSLOPE12315 x:0.09 y:0.19 z:1.09 acc:1.11 inst:4.58 dt:5
DOWNSLOPE12320 x:0.09 y:0.19 z:1.09 acc:1.11 inst:4.57 dt:5
DOWNSLOPE12325 x:0.07 y:0.22 z:1.08 acc:1.10 inst:4.57 dt:5
DOWNSLOPE12330 x:0.07 y:0.22 z:1.08 acc:1.10 inst:4.56 dt:5
DOWNSLOPE12336 x:0.07 y:0.22 z:1.08 acc:1.10 inst:4.55 dt:6
DOWNSLOPE12341 x:0.07 y:0.22 z:1.08 acc:1.10 inst:4.55 dt:5
DOWNSLOPE12346 x:0.07 y:0.22 z:1.08 acc:1.10 inst:4.54 dt:5
DOWNSLOPE12352 x:0.07 y:0.22 z:1.07 acc:1.09 inst:4.53 dt:6
DOWNSLOPE12357 x:0.07 y:0.22 z:1.07 acc:1.09 inst:4.52 dt:5
DOWNSLOPE12362 x:0.07 y:0.22 z:1.07 acc:1.09 inst:4.52 dt:5
DOWNSLOPE12367 x:0.07 y:0.22 z:1.07 acc:1.09 inst:4.51 dt:5
DOWNSLOPE12372 x:0.10 y:0.23 z:1.06 acc:1.09 inst:4.50 dt:5
DOWNSLOPE12377 x:0.10 y:0.23 z:1.06 acc:1.09 inst:4.50 dt:5
DOWNSLOPE12383 x:0.10 y:0.23 z:1.06 acc:1.09 inst:4.49 dt:6
DOWNSLOPE12388 x:0.10 y:0.23 z:1.06 acc:1.09 inst:4.48 dt:5
DOWNSLOPE12393 x:0.10 y:0.23 z:1.06 acc:1.09 inst:4.48 dt:5
DOWNSLOPE12398 x:0.08 y:0.25 z:1.06 acc:1.09 inst:4.47 dt:5
DOWNSLOPE12403 x:0.08 y:0.25 z:1.06 acc:1.09 inst:4.46 dt:5
DOWNSLOPE12408 x:0.08 y:0.25 z:1.06 acc:1.09 inst:4.46 dt:5
DOWNSLOPE12413 x:0.08 y:0.25 z:1.06 acc:1.09 inst:4.45 dt:5
DOWNSLOPE12418 x:0.08 y:0.25 z:1.06 acc:1.09 inst:4.44 dt:5
DOWNSLOPE12425 x:0.08 y:0.25 z:1.06 acc:1.09 inst:4.43 dt:7
DOWNSLOPE12430 x:0.08 y:0.25 z:1.06 acc:1.09 inst:4.43 dt:5
DOWNSLOPE12435 x:0.08 y:0.25 z:1.06 acc:1.09 inst:4.42 dt:5
DOWNSLOPE12440 x:0.08 y:0.25 z:1.06 acc:1.09 inst:4.41 dt:5
DOWNSLOPE12445 x:0.07 y:0.24 z:1.06 acc:1.09 inst:4.41 dt:5
DOWNSLOPE12450 x:0.07 y:0.24 z:1.06 acc:1.09 inst:4.40 dt:5
DOWNSLOPE12455 x:0.07 y:0.24 z:1.06 acc:1.09 inst:4.39 dt:5
DOWNSLOPE12460 x:0.07 y:0.24 z:1.06 acc:1.09 inst:4.39 dt:5
DOWNSLOPE12466 x:0.07 y:0.24 z:1.06 acc:1.09 inst:4.38 dt:6
DOWNSLOPE12471 x:0.07 y:0.25 z:1.05 acc:1.09 inst:4.37 dt:5
DOWNSLOPE12476 x:0.07 y:0.25 z:1.05 acc:1.09 inst:4.37 dt:5
DOWNSLOPE12481 x:0.07 y:0.25 z:1.05 acc:1.09 inst:4.36 dt:5
DOWNSLOPE12486 x:0.07 y:0.25 z:1.05 acc:1.09 inst:4.35 dt:5
DOWNSLOPE12491 x:0.07 y:0.25 z:1.05 acc:1.09 inst:4.35 dt:5
DOWNSLOPE12497 x:0.08 y:0.26 z:1.06 acc:1.09 inst:4.34 dt:6
DOWNSLOPE12501 x:0.08 y:0.26 z:1.06 acc:1.09 inst:4.33 dt:4
DOWNSLOPE12507 x:0.08 y:0.26 z:1.06 acc:1.09 inst:4.32 dt:6
DOWNSLOPE12513 x:0.08 y:0.26 z:1.06 acc:1.09 inst:4.32 dt:6
DOWNSLOPE12518 x:0.09 y:0.21 z:1.06 acc:1.08 inst:4.31 dt:5
DOWNSLOPE12523 x:0.09 y:0.21 z:1.06 acc:1.08 inst:4.30 dt:5
DOWNSLOPE12528 x:0.09 y:0.21 z:1.06 acc:1.08 inst:4.30 dt:5
DOWNSLOPE12533 x:0.09 y:0.21 z:1.06 acc:1.08 inst:4.29 dt:5
DOWNSLOPE12538 x:0.09 y:0.21 z:1.06 acc:1.08 inst:4.28 dt:5
DOWNSLOPE12543 x:0.10 y:0.22 z:1.06 acc:1.09 inst:4.28 dt:5
DOWNSLOPE12548 x:0.10 y:0.22 z:1.06 acc:1.09 inst:4.27 dt:5
DOWNSLOPE12554 x:0.10 y:0.22 z:1.06 acc:1.09 inst:4.26 dt:6
DOWNSLOPE12559 x:0.10 y:0.22 z:1.06 acc:1.09 inst:4.25 dt:5
DOWNSLOPE12564 x:0.10 y:0.22 z:1.06 acc:1.09 inst:4.25 dt:5
DOWNSLOPE12569 x:0.09 y:0.24 z:1.06 acc:1.09 inst:4.24 dt:5
DOWNSLOPE12574 x:0.09 y:0.24 z:1.06 acc:1.09 inst:4.23 dt:5
DOWNSLOPE12579 x:0.09 y:0.24 z:1.06 acc:1.09 inst:4.23 dt:5
DOWNSLOPE12584 x:0.09 y:0.24 z:1.06 acc:1.09 inst:4.22 dt:5
DOWNSLOPE12590 x:0.09 y:0.22 z:1.07 acc:1.10 inst:4.21 dt:6
DOWNSLOPE12596 x:0.09 y:0.22 z:1.07 acc:1.10 inst:4.21 dt:6
DOWNSLOPE12601 x:0.09 y:0.22 z:1.07 acc:1.10 inst:4.20 dt:5
DOWNSLOPE12606 x:0.09 y:0.22 z:1.07 acc:1.10 inst:4.19 dt:5
DOWNSLOPE12611 x:0.09 y:0.22 z:1.07 acc:1.10 inst:4.19 dt:5
DOWNSLOPE12616 x:0.08 y:0.22 z:1.07 acc:1.10 inst:4.18 dt:5
DOWNSLOPE12621 x:0.08 y:0.22 z:1.07 acc:1.10 inst:4.17 dt:5
DOWNSLOPE12626 x:0.08 y:0.22 z:1.07 acc:1.10 inst:4.17 dt:5
DOWNSLOPE12631 x:0.08 y:0.22 z:1.07 acc:1.10 inst:4.16 dt:5
DOWNSLOPE12637 x:0.08 y:0.22 z:1.07 acc:1.10 inst:4.15 dt:6
DOWNSLOPE12642 x:0.08 y:0.24 z:1.15 acc:1.17 inst:4.14 dt:5
DOWNSLOPE12647 x:0.08 y:0.24 z:1.15 acc:1.17 inst:4.14 dt:5
DOWNSLOPE12652 x:0.08 y:0.24 z:1.15 acc:1.17 inst:4.13 dt:5
DOWNSLOPE12657 x:0.08 y:0.24 z:1.15 acc:1.17 inst:4.12 dt:5
DOWNSLOPE12663 x:0.09 y:0.26 z:1.10 acc:1.13 inst:4.12 dt:6
DOWNSLOPE12667 x:0.09 y:0.26 z:1.10 acc:1.13 inst:4.11 dt:4
DOWNSLOPE12672 x:0.09 y:0.26 z:1.10 acc:1.13 inst:4.10 dt:5
DOWNSLOPE12679 x:0.09 y:0.26 z:1.10 acc:1.13 inst:4.09 dt:7
DOWNSLOPE12684 x:0.09 y:0.26 z:1.10 acc:1.13 inst:4.09 dt:5
DOWNSLOPE12689 x:0.11 y:0.24 z:1.08 acc:1.11 inst:4.08 dt:5
DOWNSLOPE12694 x:0.11 y:0.24 z:1.08 acc:1.11 inst:4.07 dt:5
DOWNSLOPE12699 x:0.11 y:0.24 z:1.08 acc:1.11 inst:4.07 dt:5
DOWNSLOPE12704 x:0.11 y:0.24 z:1.08 acc:1.11 inst:4.06 dt:5
DOWNSLOPE12709 x:0.11 y:0.24 z:1.08 acc:1.11 inst:4.05 dt:5
DOWNSLOPE12714 x:0.12 y:0.23 z:1.08 acc:1.12 inst:4.05 dt:5
DOWNSLOPE12720 x:0.12 y:0.23 z:1.08 acc:1.12 inst:4.04 dt:6
DOWNSLOPE12725 x:0.12 y:0.23 z:1.08 acc:1.12 inst:4.03 dt:5
DOWNSLOPE12730 x:0.12 y:0.23 z:1.08 acc:1.12 inst:4.03 dt:5
DOWNSLOPE12735 x:0.09 y:0.20 z:1.10 acc:1.12 inst:4.02 dt:5
DOWNSLOPE12740 x:0.09 y:0.20 z:1.10 acc:1.12 inst:4.01 dt:5
DOWNSLOPE12745 x:0.09 y:0.20 z:1.10 acc:1.12 inst:4.01 dt:5
DOWNSLOPE12750 x:0.09 y:0.20 z:1.10 acc:1.12 inst:4.00 dt:5
DOWNSLOPE12756 x:0.09 y:0.20 z:1.10 acc:1.12 inst:3.99 dt:6
DOWNSLOPE12761 x:0.08 y:0.18 z:1.12 acc:1.14 inst:3.99 dt:5
DOWNSLOPE12767 x:0.08 y:0.18 z:1.12 acc:1.14 inst:3.98 dt:6
DOWNSLOPE12772 x:0.08 y:0.18 z:1.12 acc:1.14 inst:3.97 dt:5
DOWNSLOPE12777 x:0.08 y:0.18 z:1.12 acc:1.14 inst:3.96 dt:5
DOWNSLOPE12782 x:0.08 y:0.18 z:1.12 acc:1.14 inst:3.96 dt:5
DOWNSLOPE12787 x:0.07 y:0.21 z:1.09 acc:1.11 inst:3.95 dt:5
DOWNSLOPE12792 x:0.07 y:0.21 z:1.09 acc:1.11 inst:3.94 dt:5
DOWNSLOPE12797 x:0.07 y:0.21 z:1.09 acc:1.11 inst:3.94 dt:5
DOWNSLOPE12802 x:0.07 y:0.21 z:1.09 acc:1.11 inst:3.93 dt:5
DOWNSLOPE12808 x:0.07 y:0.21 z:1.07 acc:1.09 inst:3.92 dt:6
DOWNSLOPE12813 x:0.07 y:0.21 z:1.07 acc:1.09 inst:3.92 dt:5
DOWNSLOPE12818 x:0.07 y:0.21 z:1.07 acc:1.09 inst:3.91 dt:5
DOWNSLOPE12823 x:0.07 y:0.21 z:1.07 acc:1.09 inst:3.90 dt:5
DOWNSLOPE12828 x:0.07 y:0.21 z:1.07 acc:1.09 inst:3.90 dt:5
DOWNSLOPE12833 x:0.07 y:0.21 z:1.07 acc:1.09 inst:3.89 dt:5
DOWNSLOPE12839 x:0.06 y:0.20 z:1.06 acc:1.08 inst:3.88 dt:6
DOWNSLOPE12844 x:0.06 y:0.20 z:1.06 acc:1.08 inst:3.87 dt:5
DOWNSLOPE12850 x:0.06 y:0.20 z:1.06 acc:1.08 inst:3.87 dt:6
DOWNSLOPE12855 x:0.06 y:0.20 z:1.06 acc:1.08 inst:3.86 dt:5
DOWNSLOPE12860 x:0.07 y:0.24 z:1.11 acc:1.13 inst:3.85 dt:5
DOWNSLOPE12865 x:0.07 y:0.24 z:1.11 acc:1.13 inst:3.85 dt:5
DOWNSLOPE12870 x:0.07 y:0.24 z:1.11 acc:1.13 inst:3.84 dt:5
DOWNSLOPE12875 x:0.07 y:0.24 z:1.11 acc:1.13 inst:3.83 dt:5
DOWNSLOPE12880 x:0.07 y:0.24 z:1.11 acc:1.13 inst:3.83 dt:5
DOWNSLOPE12885 x:0.07 y:0.24 z:1.08 acc:1.11 inst:3.82 dt:5
DOWNSLOPE12891 x:0.07 y:0.24 z:1.08 acc:1.11 inst:3.81 dt:6
DOWNSLOPE12896 x:0.07 y:0.24 z:1.08 acc:1.11 inst:3.81 dt:5
DOWNSLOPE12901 x:0.07 y:0.24 z:1.08 acc:1.11 inst:3.80 dt:5
DOWNSLOPE12906 x:0.07 y:0.24 z:1.08 acc:1.11 inst:3.79 dt:5
DOWNSLOPE12912 x:0.06 y:0.25 z:1.06 acc:1.09 inst:3.78 dt:6
DOWNSLOPE12916 x:0.06 y:0.25 z:1.06 acc:1.09 inst:3.78 dt:4
DOWNSLOPE12922 x:0.06 y:0.25 z:1.06 acc:1.09 inst:3.77 dt:6
DOWNSLOPE12927 x:0.06 y:0.25 z:1.06 acc:1.09 inst:3.76 dt:5
DOWNSLOPE12932 x:0.05 y:0.24 z:1.08 acc:1.11 inst:3.76 dt:5
DOWNSLOPE12938 x:0.05 y:0.24 z:1.08 acc:1.11 inst:3.75 dt:6
DOWNSLOPE12943 x:0.05 y:0.24 z:1.08 acc:1.11 inst:3.74 dt:5
DOWNSLOPE12948 x:0.05 y:0.24 z:1.08 acc:1.11 inst:3.74 dt:5
