Finished setup, waiting to start, PID: p:0.30 i(x100):0.03 d(x10):10
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
0.00 4.00 2.00 10.00 5.00 150000.00 0.00 
0 1000 4000 10000 12000 17000 0 
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
csdt15000
0.00 4.00 2.00 10.00 5.00 150000.00 0.00 4.00 2.00 10.00 5.00 0.00 0.00 
0 1000 4000 10000 12000 17000 0 1000 4000 10000 12000 15000 20000 
Finished setup, waiting to start, PID: p:0.30 i(x100):0.03 d(x10):10
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
csdt15000
0.00 4.00 2.00 10.00 5.00 0.00 0.00 
0 1000 4000 10000 12000 15000 20000 
11374 x:0.03 y:0.15 z:1.09 acc:1.10 inst:6.57 dt:10 timee:12000 pComp:1.64 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11383 x:0.07 y:0.17 z:1.07 acc:1.08 inst:6.54 dt:9 timee:12000 pComp:1.64 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11394 x:0.07 y:0.17 z:1.07 acc:1.08 inst:6.52 dt:11 timee:12000 pComp:1.63 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11404 x:0.08 y:0.21 z:1.07 acc:1.09 inst:6.49 dt:10 timee:12000 pComp:1.62 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11413 x:0.08 y:0.21 z:1.07 acc:1.09 inst:6.47 dt:9 timee:12000 pComp:1.61 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11423 x:0.08 y:0.21 z:1.07 acc:1.09 inst:6.44 dt:10 timee:12000 pComp:1.61 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11433 x:0.10 y:0.23 z:1.06 acc:1.09 inst:6.42 dt:10 timee:12000 pComp:1.60 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11443 x:0.10 y:0.23 z:1.06 acc:1.09 inst:6.39 dt:10 timee:12000 pComp:1.59 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11453 x:0.10 y:0.21 z:1.07 acc:1.09 inst:6.37 dt:10 timee:12000 pComp:1.58 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11462 x:0.10 y:0.21 z:1.07 acc:1.09 inst:6.35 dt:9 timee:12000 pComp:1.58 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11473 x:0.10 y:0.21 z:1.07 acc:1.09 inst:6.32 dt:11 timee:12000 pComp:1.57 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11482 x:0.09 y:0.21 z:1.07 acc:1.09 inst:6.30 dt:9 timee:12000 pComp:1.56 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11492 x:0.09 y:0.21 z:1.07 acc:1.09 inst:6.27 dt:10 timee:12000 pComp:1.55 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11502 x:0.09 y:0.23 z:1.07 acc:1.09 inst:6.25 dt:10 timee:12000 pComp:1.55 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11511 x:0.09 y:0.23 z:1.07 acc:1.09 inst:6.22 dt:9 timee:12000 pComp:1.54 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11522 x:0.09 y:0.23 z:1.07 acc:1.09 inst:6.20 dt:11 timee:12000 pComp:1.53 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11531 x:0.09 y:0.22 z:1.07 acc:1.09 inst:6.17 dt:9 timee:12000 pComp:1.52 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11541 x:0.09 y:0.22 z:1.07 acc:1.09 inst:6.15 dt:10 timee:12000 pComp:1.52 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11551 x:0.06 y:0.11 z:1.06 acc:1.07 inst:6.12 dt:10 timee:12000 pComp:1.52 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11561 x:0.06 y:0.11 z:1.06 acc:1.07 inst:6.10 dt:10 timee:12000 pComp:1.51 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11571 x:0.06 y:0.11 z:1.06 acc:1.07 inst:6.07 dt:10 timee:12000 pComp:1.50 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11580 x:0.08 y:0.16 z:1.06 acc:1.07 inst:6.05 dt:9 timee:12000 pComp:1.49 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11590 x:0.08 y:0.16 z:1.06 acc:1.07 inst:6.03 dt:10 timee:12000 pComp:1.49 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11601 x:0.08 y:0.16 z:1.06 acc:1.08 inst:6.00 dt:11 timee:12000 pComp:1.48 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11610 x:0.08 y:0.16 z:1.06 acc:1.08 inst:5.98 dt:9 timee:12000 pComp:1.47 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11620 x:0.08 y:0.16 z:1.06 acc:1.08 inst:5.95 dt:10 timee:12000 pComp:1.46 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11629 x:0.07 y:0.16 z:1.06 acc:1.08 inst:5.93 dt:9 timee:12000 pComp:1.46 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11639 x:0.07 y:0.16 z:1.06 acc:1.08 inst:5.90 dt:10 timee:12000 pComp:1.45 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11650 x:0.06 y:0.19 z:1.07 acc:1.09 inst:5.88 dt:11 timee:12000 pComp:1.43 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11659 x:0.06 y:0.19 z:1.07 acc:1.09 inst:5.85 dt:9 timee:12000 pComp:1.43 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11669 x:0.06 y:0.19 z:1.07 acc:1.09 inst:5.83 dt:10 timee:12000 pComp:1.42 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11678 x:0.06 y:0.19 z:1.07 acc:1.09 inst:5.81 dt:9 timee:12000 pComp:1.42 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11689 x:0.06 y:0.19 z:1.07 acc:1.09 inst:5.78 dt:11 timee:12000 pComp:1.41 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11699 x:0.05 y:0.19 z:1.08 acc:1.09 inst:5.75 dt:10 timee:12000 pComp:1.40 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11708 x:0.05 y:0.19 z:1.08 acc:1.09 inst:5.73 dt:9 timee:12000 pComp:1.39 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11718 x:0.06 y:0.18 z:1.07 acc:1.09 inst:5.71 dt:10 timee:12000 pComp:1.38 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11727 x:0.06 y:0.18 z:1.07 acc:1.09 inst:5.68 dt:9 timee:12000 pComp:1.38 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11738 x:0.06 y:0.18 z:1.07 acc:1.09 inst:5.66 dt:11 timee:12000 pComp:1.37 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11748 x:0.05 y:0.16 z:1.08 acc:1.09 inst:5.63 dt:10 timee:12000 pComp:1.36 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11757 x:0.05 y:0.16 z:1.08 acc:1.09 inst:5.61 dt:9 timee:12000 pComp:1.35 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11767 x:0.05 y:0.16 z:1.08 acc:1.09 inst:5.58 dt:10 timee:12000 pComp:1.35 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11777 x:0.09 y:0.13 z:1.10 acc:1.11 inst:5.56 dt:10 timee:12000 pComp:1.33 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11787 x:0.09 y:0.13 z:1.10 acc:1.11 inst:5.53 dt:10 timee:12000 pComp:1.33 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11797 x:0.11 y:0.18 z:1.09 acc:1.11 inst:5.51 dt:10 timee:12000 pComp:1.32 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11806 x:0.11 y:0.18 z:1.09 acc:1.11 inst:5.49 dt:9 timee:12000 pComp:1.31 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11817 x:0.10 y:0.20 z:1.08 acc:1.10 inst:5.46 dt:11 timee:12000 pComp:1.31 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11826 x:0.10 y:0.20 z:1.08 acc:1.10 inst:5.44 dt:9 timee:12000 pComp:1.30 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11836 x:0.10 y:0.20 z:1.08 acc:1.10 inst:5.41 dt:10 timee:12000 pComp:1.29 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11846 x:0.10 y:0.20 z:1.07 acc:1.10 inst:5.39 dt:10 timee:12000 pComp:1.29 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11855 x:0.10 y:0.20 z:1.07 acc:1.10 inst:5.36 dt:9 timee:12000 pComp:1.28 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11866 x:0.10 y:0.22 z:1.05 acc:1.08 inst:5.34 dt:11 timee:12000 pComp:1.28 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11875 x:0.10 y:0.22 z:1.05 acc:1.08 inst:5.31 dt:9 timee:12000 pComp:1.27 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11885 x:0.10 y:0.22 z:1.05 acc:1.08 inst:5.29 dt:10 timee:12000 pComp:1.26 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11895 x:0.13 y:0.20 z:1.04 acc:1.07 inst:5.26 dt:10 timee:12000 pComp:1.26 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11905 x:0.13 y:0.20 z:1.04 acc:1.07 inst:5.24 dt:10 timee:12000 pComp:1.25 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11915 x:0.12 y:0.20 z:1.05 acc:1.07 inst:5.21 dt:10 timee:12000 pComp:1.24 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11924 x:0.12 y:0.20 z:1.05 acc:1.07 inst:5.19 dt:9 timee:12000 pComp:1.23 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11934 x:0.12 y:0.20 z:1.05 acc:1.07 inst:5.17 dt:10 timee:12000 pComp:1.23 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11945 x:0.10 y:0.19 z:1.05 acc:1.07 inst:5.14 dt:11 timee:12000 pComp:1.22 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11954 x:0.10 y:0.19 z:1.05 acc:1.07 inst:5.12 dt:9 timee:12000 pComp:1.21 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11964 x:0.10 y:0.19 z:1.07 acc:1.09 inst:5.09 dt:10 timee:12000 pComp:1.20 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11973 x:0.10 y:0.19 z:1.07 acc:1.09 inst:5.07 dt:9 timee:12000 pComp:1.19 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11983 x:0.10 y:0.19 z:1.07 acc:1.09 inst:5.04 dt:10 timee:12000 pComp:1.19 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
11994 x:0.08 y:0.22 z:1.07 acc:1.10 inst:5.02 dt:11 timee:12000 pComp:1.18 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12003 x:0.08 y:0.22 z:1.07 acc:1.10 inst:5.00 dt:9 timee:15000 pComp:1.17 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12013 x:0.10 y:0.21 z:1.07 acc:1.09 inst:4.98 dt:10 timee:15000 pComp:1.17 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12022 x:0.10 y:0.21 z:1.07 acc:1.09 inst:4.96 dt:9 timee:15000 pComp:1.16 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12033 x:0.10 y:0.21 z:1.07 acc:1.09 inst:4.95 dt:11 timee:15000 pComp:1.16 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12043 x:0.09 y:0.20 z:1.07 acc:1.10 inst:4.93 dt:10 timee:15000 pComp:1.15 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12052 x:0.09 y:0.20 z:1.07 acc:1.10 inst:4.91 dt:9 timee:15000 pComp:1.15 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12062 x:0.07 y:0.19 z:1.08 acc:1.10 inst:4.90 dt:10 timee:15000 pComp:1.14 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12072 x:0.07 y:0.19 z:1.08 acc:1.10 inst:4.88 dt:10 timee:15000 pComp:1.13 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12082 x:0.07 y:0.19 z:1.08 acc:1.10 inst:4.86 dt:10 timee:15000 pComp:1.13 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12092 x:0.07 y:0.19 z:1.08 acc:1.10 inst:4.85 dt:10 timee:15000 pComp:1.12 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12101 x:0.07 y:0.19 z:1.08 acc:1.10 inst:4.83 dt:9 timee:15000 pComp:1.12 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12111 x:0.04 y:0.13 z:1.10 acc:1.11 inst:4.82 dt:10 timee:15000 pComp:1.11 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12121 x:0.04 y:0.13 z:1.10 acc:1.11 inst:4.80 dt:10 timee:15000 pComp:1.11 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12131 x:0.04 y:0.13 z:1.10 acc:1.11 inst:4.78 dt:10 timee:15000 pComp:1.10 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12141 x:0.06 y:0.16 z:1.08 acc:1.09 inst:4.76 dt:10 timee:15000 pComp:1.10 iComp:3.00 dComp:0.00 FF:0.79 PID:2.00
12150 x:0.06 y:0.16 z:1.08 acc:1.09 inst:4.75 dt:9 timee:15000 pComp:1.10 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12161 x:0.07 y:0.19 z:1.07 acc:1.09 inst:4.73 dt:11 timee:15000 pComp:1.09 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12170 x:0.07 y:0.19 z:1.07 acc:1.09 inst:4.72 dt:9 timee:15000 pComp:1.09 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12180 x:0.07 y:0.19 z:1.07 acc:1.09 inst:4.70 dt:10 timee:15000 pComp:1.08 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12190 x:0.08 y:0.20 z:1.07 acc:1.09 inst:4.68 dt:10 timee:15000 pComp:1.08 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12200 x:0.08 y:0.20 z:1.07 acc:1.09 inst:4.67 dt:10 timee:15000 pComp:1.07 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12210 x:0.10 y:0.18 z:1.10 acc:1.12 inst:4.65 dt:10 timee:15000 pComp:1.06 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12219 x:0.10 y:0.18 z:1.10 acc:1.12 inst:4.64 dt:9 timee:15000 pComp:1.05 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12229 x:0.10 y:0.18 z:1.10 acc:1.12 inst:4.62 dt:10 timee:15000 pComp:1.05 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12239 x:0.10 y:0.14 z:1.11 acc:1.12 inst:4.60 dt:10 timee:15000 pComp:1.04 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12249 x:0.10 y:0.14 z:1.11 acc:1.12 inst:4.59 dt:10 timee:15000 pComp:1.04 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12259 x:0.10 y:0.17 z:1.09 acc:1.11 inst:4.57 dt:10 timee:15000 pComp:1.04 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12268 x:0.10 y:0.17 z:1.09 acc:1.11 inst:4.55 dt:9 timee:15000 pComp:1.03 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12278 x:0.10 y:0.17 z:1.09 acc:1.11 inst:4.54 dt:10 timee:15000 pComp:1.03 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12289 x:0.08 y:0.19 z:1.09 acc:1.11 inst:4.52 dt:11 timee:15000 pComp:1.02 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12298 x:0.08 y:0.19 z:1.09 acc:1.11 inst:4.50 dt:9 timee:15000 pComp:1.02 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12308 x:0.07 y:0.22 z:1.09 acc:1.11 inst:4.49 dt:10 timee:15000 pComp:1.01 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12317 x:0.07 y:0.22 z:1.09 acc:1.11 inst:4.47 dt:9 timee:15000 pComp:1.01 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12328 x:0.08 y:0.23 z:1.09 acc:1.11 inst:4.45 dt:11 timee:15000 pComp:1.00 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12338 x:0.08 y:0.23 z:1.09 acc:1.11 inst:4.44 dt:10 timee:15000 pComp:1.00 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12347 x:0.08 y:0.23 z:1.09 acc:1.11 inst:4.42 dt:9 timee:15000 pComp:0.99 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12357 x:0.09 y:0.22 z:1.07 acc:1.10 inst:4.40 dt:10 timee:15000 pComp:0.99 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12366 x:0.09 y:0.22 z:1.07 acc:1.10 inst:4.39 dt:9 timee:15000 pComp:0.99 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12377 x:0.09 y:0.21 z:1.07 acc:1.10 inst:4.37 dt:11 timee:15000 pComp:0.98 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12387 x:0.09 y:0.21 z:1.07 acc:1.10 inst:4.36 dt:10 timee:15000 pComp:0.98 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12396 x:0.09 y:0.21 z:1.07 acc:1.10 inst:4.34 dt:9 timee:15000 pComp:0.97 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12406 x:0.09 y:0.22 z:1.08 acc:1.10 inst:4.32 dt:10 timee:15000 pComp:0.97 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12416 x:0.09 y:0.22 z:1.08 acc:1.10 inst:4.31 dt:10 timee:15000 pComp:0.96 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12426 x:0.09 y:0.22 z:1.08 acc:1.10 inst:4.29 dt:10 timee:15000 pComp:0.96 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12436 x:0.09 y:0.22 z:1.08 acc:1.10 inst:4.27 dt:10 timee:15000 pComp:0.95 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12445 x:0.09 y:0.22 z:1.08 acc:1.10 inst:4.26 dt:9 timee:15000 pComp:0.95 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12456 x:0.08 y:0.21 z:1.06 acc:1.09 inst:4.24 dt:11 timee:15000 pComp:0.95 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12465 x:0.08 y:0.21 z:1.06 acc:1.09 inst:4.23 dt:9 timee:15000 pComp:0.94 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12475 x:0.09 y:0.20 z:1.07 acc:1.09 inst:4.21 dt:10 timee:15000 pComp:0.94 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12485 x:0.09 y:0.20 z:1.07 acc:1.09 inst:4.19 dt:10 timee:15000 pComp:0.93 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12494 x:0.09 y:0.20 z:1.07 acc:1.09 inst:4.18 dt:9 timee:15000 pComp:0.93 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12505 x:0.10 y:0.19 z:1.07 acc:1.09 inst:4.16 dt:11 timee:15000 pComp:0.92 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12514 x:0.10 y:0.19 z:1.07 acc:1.09 inst:4.14 dt:9 timee:15000 pComp:0.92 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12524 x:0.10 y:0.19 z:1.05 acc:1.08 inst:4.13 dt:10 timee:15000 pComp:0.92 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12534 x:0.10 y:0.19 z:1.05 acc:1.08 inst:4.11 dt:10 timee:15000 pComp:0.91 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12544 x:0.10 y:0.19 z:1.05 acc:1.08 inst:4.09 dt:10 timee:15000 pComp:0.91 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12554 x:0.08 y:0.20 z:1.05 acc:1.07 inst:4.08 dt:10 timee:15000 pComp:0.90 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12563 x:0.08 y:0.20 z:1.05 acc:1.07 inst:4.06 dt:9 timee:15000 pComp:0.90 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12573 x:0.11 y:0.22 z:1.11 acc:1.14 inst:4.05 dt:10 timee:15000 pComp:0.87 iComp:3.00 dComp:-0.01 FF:0.79 PID:2.00
12584 x:0.11 y:0.22 z:1.11 acc:1.14 inst:4.03 dt:11 timee:15000 pComp:0.87 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12593 x:0.11 y:0.22 z:1.11 acc:1.14 inst:4.01 dt:9 timee:15000 pComp:0.86 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12603 x:0.08 y:0.22 z:1.08 acc:1.10 inst:4.00 dt:10 timee:15000 pComp:0.87 iComp:3.00 dComp:0.00 FF:0.79 PID:2.00
12612 x:0.08 y:0.22 z:1.08 acc:1.10 inst:3.98 dt:9 timee:15000 pComp:0.86 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12622 x:0.07 y:0.22 z:1.07 acc:1.10 inst:3.96 dt:10 timee:15000 pComp:0.86 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12633 x:0.07 y:0.22 z:1.07 acc:1.10 inst:3.95 dt:11 timee:15000 pComp:0.85 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12642 x:0.07 y:0.22 z:1.07 acc:1.10 inst:3.93 dt:9 timee:15000 pComp:0.85 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12652 x:0.08 y:0.22 z:1.07 acc:1.09 inst:3.91 dt:10 timee:15000 pComp:0.85 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12661 x:0.08 y:0.22 z:1.07 acc:1.09 inst:3.90 dt:9 timee:15000 pComp:0.84 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12672 x:0.11 y:0.23 z:1.09 acc:1.12 inst:3.88 dt:11 timee:15000 pComp:0.83 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12682 x:0.11 y:0.23 z:1.09 acc:1.12 inst:3.86 dt:10 timee:15000 pComp:0.82 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12691 x:0.11 y:0.23 z:1.09 acc:1.12 inst:3.85 dt:9 timee:15000 pComp:0.82 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12701 x:0.11 y:0.25 z:1.08 acc:1.11 inst:3.83 dt:10 timee:15000 pComp:0.82 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12711 x:0.11 y:0.25 z:1.08 acc:1.11 inst:3.82 dt:10 timee:15000 pComp:0.81 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12721 x:0.10 y:0.24 z:1.07 acc:1.10 inst:3.80 dt:10 timee:15000 pComp:0.81 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12731 x:0.10 y:0.24 z:1.07 acc:1.10 inst:3.78 dt:10 timee:15000 pComp:0.81 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12740 x:0.09 y:0.23 z:1.07 acc:1.09 inst:3.77 dt:9 timee:15000 pComp:0.80 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12750 x:0.09 y:0.23 z:1.07 acc:1.09 inst:3.75 dt:10 timee:15000 pComp:0.80 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12760 x:0.09 y:0.23 z:1.07 acc:1.09 inst:3.73 dt:10 timee:15000 pComp:0.79 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12770 x:0.10 y:0.23 z:1.07 acc:1.10 inst:3.72 dt:10 timee:15000 pComp:0.79 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12780 x:0.10 y:0.23 z:1.07 acc:1.10 inst:3.70 dt:10 timee:15000 pComp:0.78 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12789 x:0.10 y:0.22 z:1.06 acc:1.09 inst:3.69 dt:9 timee:15000 pComp:0.78 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12800 x:0.10 y:0.22 z:1.06 acc:1.09 inst:3.67 dt:11 timee:15000 pComp:0.77 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12809 x:0.10 y:0.22 z:1.06 acc:1.09 inst:3.65 dt:9 timee:15000 pComp:0.77 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12819 x:0.08 y:0.21 z:1.06 acc:1.09 inst:3.64 dt:10 timee:15000 pComp:0.76 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12829 x:0.08 y:0.21 z:1.06 acc:1.09 inst:3.62 dt:10 timee:15000 pComp:0.76 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12839 x:0.06 y:0.20 z:1.06 acc:1.09 inst:3.60 dt:10 timee:15000 pComp:0.75 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12849 x:0.06 y:0.20 z:1.06 acc:1.09 inst:3.59 dt:10 timee:15000 pComp:0.75 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12858 x:0.06 y:0.20 z:1.06 acc:1.09 inst:3.57 dt:9 timee:15000 pComp:0.75 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12868 x:0.07 y:0.21 z:1.07 acc:1.09 inst:3.55 dt:10 timee:15000 pComp:0.74 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12878 x:0.07 y:0.21 z:1.07 acc:1.09 inst:3.54 dt:10 timee:15000 pComp:0.73 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12888 x:0.08 y:0.21 z:1.07 acc:1.09 inst:3.52 dt:10 timee:15000 pComp:0.73 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12898 x:0.08 y:0.21 z:1.07 acc:1.09 inst:3.50 dt:10 timee:15000 pComp:0.72 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12908 x:0.08 y:0.21 z:1.07 acc:1.09 inst:3.49 dt:10 timee:15000 pComp:0.72 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12917 x:0.06 y:0.19 z:1.05 acc:1.07 inst:3.47 dt:9 timee:15000 pComp:0.72 iComp:3.00 dComp:0.00 FF:0.79 PID:2.00
12928 x:0.06 y:0.19 z:1.05 acc:1.07 inst:3.45 dt:11 timee:15000 pComp:0.71 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
12937 x:0.08 y:0.20 z:1.05 acc:1.07 inst:3.44 dt:9 timee:15000 pComp:0.71 iComp:3.00 dComp:-0.00 FF:0.79 PID:2.00
